"SPOL","STATISTIÈNA REGIJA","2010 Vzrok smrti Neoplazme (C00-D48)","2010 Vzrok smrti Bolezni obtoèil (I00-I99)","2010 Vzrok smrti Bolezni dihal (J00-J99)","2010 Vzrok smrti Bolezni prebavil (K00-K93)","2010 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2010 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2010 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2010 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2010 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2010 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2011 Vzrok smrti Neoplazme (C00-D48)","2011 Vzrok smrti Bolezni obtoèil (I00-I99)","2011 Vzrok smrti Bolezni dihal (J00-J99)","2011 Vzrok smrti Bolezni prebavil (K00-K93)","2011 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2011 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2011 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2011 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2011 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2011 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2012 Vzrok smrti Neoplazme (C00-D48)","2012 Vzrok smrti Bolezni obtoèil (I00-I99)","2012 Vzrok smrti Bolezni dihal (J00-J99)","2012 Vzrok smrti Bolezni prebavil (K00-K93)","2012 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2012 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2012 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2012 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2012 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2012 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2013 Vzrok smrti Neoplazme (C00-D48)","2013 Vzrok smrti Bolezni obtoèil (I00-I99)","2013 Vzrok smrti Bolezni dihal (J00-J99)","2013 Vzrok smrti Bolezni prebavil (K00-K93)","2013 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2013 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2013 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2013 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2013 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2013 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2014 Vzrok smrti Neoplazme (C00-D48)","2014 Vzrok smrti Bolezni obtoèil (I00-I99)","2014 Vzrok smrti Bolezni dihal (J00-J99)","2014 Vzrok smrti Bolezni prebavil (K00-K93)","2014 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2014 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2014 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2014 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2014 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2014 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2015 Vzrok smrti Neoplazme (C00-D48)","2015 Vzrok smrti Bolezni obtoèil (I00-I99)","2015 Vzrok smrti Bolezni dihal (J00-J99)","2015 Vzrok smrti Bolezni prebavil (K00-K93)","2015 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2015 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2015 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2015 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2015 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2015 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2016 Vzrok smrti Neoplazme (C00-D48)","2016 Vzrok smrti Bolezni obtoèil (I00-I99)","2016 Vzrok smrti Bolezni dihal (J00-J99)","2016 Vzrok smrti Bolezni prebavil (K00-K93)","2016 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2016 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2016 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2016 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2016 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2016 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2017 Vzrok smrti Neoplazme (C00-D48)","2017 Vzrok smrti Bolezni obtoèil (I00-I99)","2017 Vzrok smrti Bolezni dihal (J00-J99)","2017 Vzrok smrti Bolezni prebavil (K00-K93)","2017 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2017 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2017 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2017 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2017 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2017 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2018 Vzrok smrti Neoplazme (C00-D48)","2018 Vzrok smrti Bolezni obtoèil (I00-I99)","2018 Vzrok smrti Bolezni dihal (J00-J99)","2018 Vzrok smrti Bolezni prebavil (K00-K93)","2018 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2018 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2018 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2018 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2018 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2018 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2019 Vzrok smrti Neoplazme (C00-D48)","2019 Vzrok smrti Bolezni obtoèil (I00-I99)","2019 Vzrok smrti Bolezni dihal (J00-J99)","2019 Vzrok smrti Bolezni prebavil (K00-K93)","2019 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2019 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2019 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2019 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2019 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2019 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2020 Vzrok smrti Neoplazme (C00-D48)","2020 Vzrok smrti Bolezni obtoèil (I00-I99)","2020 Vzrok smrti Bolezni dihal (J00-J99)","2020 Vzrok smrti Bolezni prebavil (K00-K93)","2020 Vzrok smrti Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)","2020 Vzrok smrti na 1000 prebivalcev Neoplazme (C00-D48)","2020 Vzrok smrti na 1000 prebivalcev Bolezni obtoèil (I00-I99)","2020 Vzrok smrti na 1000 prebivalcev Bolezni dihal (J00-J99)","2020 Vzrok smrti na 1000 prebivalcev Bolezni prebavil (K00-K93)","2020 Vzrok smrti na 1000 prebivalcev Poškodbe, zastrupitve in nekatere druge posledice zunanjih vzrokov (S00-T98)"
"Moški","Obalno-kraška",207,162,35,45,30,3.7,2.9,0.6,0.8,0.5,197,157,42,29,42,3.6,2.8,0.8,0.5,0.8,176,143,43,29,35,3.2,2.6,0.8,0.5,0.6,207,163,30,28,45,3.7,2.9,0.5,0.5,0.8,187,149,30,23,32,3.3,2.7,0.5,0.4,0.6,195,182,59,21,45,3.5,3.3,1.1,0.4,0.8,204,185,33,24,47,3.6,3.3,0.6,0.4,0.8,155,187,47,24,38,2.8,3.3,0.8,0.4,0.7,228,159,28,27,42,4.0,2.8,0.5,0.5,0.7,209,155,28,22,45,3.6,2.7,0.5,0.4,0.8,199,176,27,25,36,3.4,3.0,0.5,0.4,0.6
"Ženske","SLOVENIJA",2647,4295,558,513,460,2.6,4.2,0.5,0.5,0.4,2620,4316,592,517,481,2.5,4.2,0.6,0.5,0.5,2574,4562,713,498,505,2.5,4.4,0.7,0.5,0.5,2690,4448,704,460,512,2.6,4.3,0.7,0.4,0.5,2609,4684,576,425,454,2.5,4.5,0.6,0.4,0.4,2742,4798,675,395,490,2.6,4.6,0.6,0.4,0.5,2739,4675,662,418,485,2.6,4.5,0.6,0.4,0.5,2827,4703,652,404,606,2.7,4.5,0.6,0.4,0.6,2996,4563,547,398,646,2.9,4.4,0.5,0.4,0.6,2796,4721,576,434,622,2.7,4.5,0.6,0.4,0.6,2858,4606,348,434,777,2.7,4.4,0.3,0.4,0.7
"Ženske","Pomurska",166,383,45,32,20,2.7,6.3,0.7,0.5,0.3,180,389,38,35,32,2.9,6.4,0.6,0.6,0.5,163,377,56,25,28,2.7,6.2,0.9,0.4,0.5,180,364,59,18,22,3.0,6.1,1.0,0.3,0.4,149,376,49,30,24,2.5,6.3,0.8,0.5,0.4,156,396,56,21,19,2.6,6.7,0.9,0.4,0.3,160,369,51,23,30,2.7,6.3,0.9,0.4,0.5,181,345,44,16,30,3.1,5.9,0.8,0.3,0.5,190,364,30,20,23,3.3,6.3,0.5,0.3,0.4,172,396,51,33,36,3.0,6.8,0.9,0.6,0.6,146,328,20,26,45,2.5,5.7,0.3,0.5,0.8
"Ženske","Podravska",427,751,66,98,99,2.6,4.6,0.4,0.6,0.6,444,739,86,103,97,2.7,4.5,0.5,0.6,0.6,429,755,104,106,93,2.6,4.6,0.6,0.6,0.6,431,792,108,94,104,2.6,4.9,0.7,0.6,0.6,390,772,84,93,102,2.4,4.7,0.5,0.6,0.6,481,845,107,100,109,3.0,5.2,0.7,0.6,0.7,469,776,121,95,90,2.9,4.8,0.7,0.6,0.6,483,802,104,81,107,3.0,5.0,0.6,0.5,0.7,482,786,107,80,122,3.0,4.9,0.7,0.5,0.8,446,755,95,83,98,2.8,4.7,0.6,0.5,0.6,500,789,65,84,141,3.1,4.9,0.4,0.5,0.9
"Ženske","Koroška",92,139,26,15,18,2.5,3.8,0.7,0.4,0.5,87,176,24,25,14,2.4,4.9,0.7,0.7,0.4,80,169,21,14,14,2.2,4.7,0.6,0.4,0.4,99,155,23,20,15,2.8,4.3,0.6,0.6,0.4,106,160,17,17,13,3.0,4.5,0.5,0.5,0.4,94,146,22,14,26,2.7,4.1,0.6,0.4,0.7,102,160,18,14,18,2.9,4.5,0.5,0.4,0.5,100,156,23,16,18,2.8,4.4,0.7,0.5,0.5,115,169,20,15,19,3.3,4.8,0.6,0.4,0.5,97,164,18,10,23,2.8,4.7,0.5,0.3,0.7,97,170,5,17,22,2.8,4.9,0.1,0.5,0.6
"Ženske","Savinjska",327,537,84,73,54,2.5,4.1,0.6,0.6,0.4,323,549,105,77,72,2.5,4.2,0.8,0.6,0.6,316,608,99,76,65,2.4,4.7,0.8,0.6,0.5,319,564,116,64,70,2.4,4.3,0.9,0.5,0.5,339,579,105,59,58,2.6,4.5,0.8,0.5,0.4,306,563,124,44,61,2.4,4.4,1.0,0.3,0.5,268,625,89,55,55,2.1,4.9,0.7,0.4,0.4,319,611,104,61,68,2.5,4.8,0.8,0.5,0.5,333,554,96,47,81,2.6,4.4,0.8,0.4,0.6,312,569,80,62,68,2.5,4.5,0.6,0.5,0.5,355,601,57,62,86,2.8,4.7,0.4,0.5,0.7
"Ženske","Zasavska",74,110,22,12,11,3.3,4.8,1.0,0.5,0.5,73,102,20,7,18,3.2,4.5,0.9,0.3,0.8,78,102,29,11,15,3.5,4.6,1.3,0.5,0.7,83,100,26,17,9,3.8,4.5,1.2,0.8,0.4,67,101,23,22,11,3.1,4.6,1.1,1.0,0.5,82,135,27,16,20,2.8,4.6,0.9,0.5,0.7,105,139,13,16,17,3.6,4.8,0.4,0.5,0.6,93,144,31,9,22,3.2,5.0,1.1,0.3,0.8,101,127,16,18,24,3.5,4.4,0.6,0.6,0.8,79,124,25,13,15,2.7,4.3,0.9,0.5,0.5,94,132,8,19,30,3.3,4.6,0.3,0.7,1.0
"Ženske","Posavska",103,200,13,25,14,2.9,5.7,0.4,0.7,0.4,98,201,21,32,18,2.8,5.8,0.6,0.9,0.5,96,218,17,27,19,2.7,6.2,0.5,0.8,0.5,90,194,22,23,18,2.6,5.6,0.6,0.7,0.5,80,219,22,17,14,2.3,6.3,0.6,0.5,0.4,108,249,18,20,12,2.9,6.6,0.5,0.5,0.3,105,215,24,10,11,2.8,5.7,0.6,0.3,0.3,91,196,18,23,23,2.4,5.2,0.5,0.6,0.6,115,208,18,18,19,3.1,5.6,0.5,0.5,0.5,95,190,16,18,35,2.5,5.1,0.4,0.5,0.9,97,211,7,17,29,2.6,5.6,0.2,0.5,0.8
"Ženske","Jugovzhodna Slovenija",165,293,48,51,28,2.3,4.1,0.7,0.7,0.4,183,289,35,42,41,2.6,4.1,0.5,0.6,0.6,167,286,57,49,32,2.4,4.0,0.8,0.7,0.5,192,284,60,32,34,2.7,4.0,0.8,0.5,0.5,166,341,34,21,27,2.4,4.8,0.5,0.3,0.4,205,348,47,32,30,2.9,4.9,0.7,0.5,0.4,177,339,49,39,40,2.5,4.8,0.7,0.6,0.6,185,313,48,29,52,2.6,4.4,0.7,0.4,0.7,203,338,33,35,49,2.9,4.8,0.5,0.5,0.7,180,354,28,37,41,2.5,5.0,0.4,0.5,0.6,171,298,27,32,60,2.4,4.2,0.4,0.4,0.8
"Ženske","Osrednjeslovenska",639,892,110,106,120,2.4,3.3,0.4,0.4,0.4,646,898,138,95,91,2.4,3.3,0.5,0.3,0.3,629,975,162,95,135,2.3,3.5,0.6,0.3,0.5,670,964,131,101,118,2.4,3.5,0.5,0.4,0.4,641,1017,109,84,105,2.3,3.6,0.4,0.3,0.4,675,974,144,61,98,2.5,3.6,0.5,0.2,0.4,678,913,139,78,121,2.5,3.3,0.5,0.3,0.4,686,1025,139,74,126,2.5,3.7,0.5,0.3,0.5,757,921,104,81,146,2.7,3.3,0.4,0.3,0.5,732,1007,134,80,165,2.6,3.6,0.5,0.3,0.6,689,979,73,89,176,2.5,3.5,0.3,0.3,0.6
"Ženske","Gorenjska",270,367,44,46,38,2.6,3.6,0.4,0.4,0.4,244,351,45,42,42,2.4,3.4,0.4,0.4,0.4,255,375,60,28,43,2.5,3.6,0.6,0.3,0.4,262,409,59,41,42,2.5,4.0,0.6,0.4,0.4,264,396,57,33,32,2.6,3.8,0.6,0.3,0.3,255,424,56,40,50,2.5,4.1,0.5,0.4,0.5,262,406,52,39,45,2.5,4.0,0.5,0.4,0.4,303,398,52,44,58,2.9,3.9,0.5,0.4,0.6,277,409,50,35,65,2.7,4.0,0.5,0.3,0.6,272,428,48,39,60,2.6,4.2,0.5,0.4,0.6,298,440,34,37,71,2.9,4.2,0.3,0.4,0.7
"Ženske","Primorsko-notranjska",64,124,33,8,16,2.5,4.8,1.3,0.3,0.6,59,111,21,11,8,2.3,4.3,0.8,0.4,0.3,67,139,23,17,12,2.6,5.3,0.9,0.7,0.5,65,111,19,11,13,2.5,4.3,0.7,0.4,0.5,69,157,14,12,15,2.7,6.0,0.5,0.5,0.6,55,147,15,9,20,2.1,5.7,0.6,0.3,0.8,62,159,23,7,10,2.4,6.1,0.9,0.3,0.4,69,155,18,3,24,2.7,6.0,0.7,0.1,0.9,72,159,13,7,14,2.8,6.1,0.5,0.3,0.5,78,161,16,17,14,3.0,6.2,0.6,0.7,0.5,75,138,7,14,23,2.9,5.3,0.3,0.5,0.9
"Ženske","Goriška",164,310,35,24,21,2.8,5.2,0.6,0.4,0.4,163,302,27,29,28,2.7,5.1,0.5,0.5,0.5,160,311,45,26,25,2.7,5.2,0.8,0.4,0.4,172,311,39,25,41,2.9,5.2,0.7,0.4,0.7,177,341,31,25,31,3.0,5.8,0.5,0.4,0.5,196,336,32,23,24,3.3,5.7,0.5,0.4,0.4,184,342,47,25,28,3.1,5.8,0.8,0.4,0.5,172,315,40,23,49,2.9,5.4,0.7,0.4,0.8,180,281,30,16,42,3.1,4.8,0.5,0.3,0.7,184,331,38,21,43,3.1,5.7,0.7,0.4,0.7,172,284,31,18,49,2.9,4.9,0.5,0.3,0.8
"Ženske","Obalno-kraška",156,189,32,23,21,2.8,3.4,0.6,0.4,0.4,120,209,32,19,20,2.2,3.8,0.6,0.3,0.4,134,247,40,24,24,2.4,4.4,0.7,0.4,0.4,127,200,42,14,26,2.3,3.6,0.7,0.2,0.5,161,225,31,12,22,2.8,4.0,0.5,0.2,0.4,129,235,27,15,21,2.3,4.1,0.5,0.3,0.4,167,232,36,17,20,2.9,4.1,0.6,0.3,0.3,145,243,31,25,29,2.5,4.2,0.5,0.4,0.5,171,247,30,26,42,3.0,4.3,0.5,0.5,0.7,149,242,27,21,24,2.6,4.2,0.5,0.4,0.4,164,236,14,19,45,2.8,4.0,0.2,0.3,0.8
